16.158;4.72225;22.278
16.1586;4.72233;22.277
16.2004;4.72617;22.215
16.2008;4.72617;22.22
16.2003;4.72614;22.203
16.1993;4.72612;22.224
16.1943;4.72606;22.217
16.1922;4.72593;22.217
16.2333;4.72996;22.161
16.2355;4.73008;22.173
16.2386;4.73021;22.174
16.245;4.73034;22.164
16.2429;4.73046;22.167
16.243;4.73056;22.171
16.2744;4.73386;22.146
16.2765;4.73384;22.151
16.2785;4.73383;22.165
16.2759;4.73381;22.151
16.275;4.73383;22.148
16.2815;4.73384;22.167
16.6892;4.77592;22.189
16.6935;4.77559;22.183
16.7006;4.77578;22.186
16.6855;4.77594;22.188
16.6836;4.77611;22.192
16.6623;4.77616;22.184
15.7569;4.68345;22.218
15.7584;4.68368;22.222
15.7586;4.68373;22.219
15.7604;4.68376;22.217
15.764;4.68379;22.225
15.7741;4.68384;22.227
15.6305;4.66949;22.302
15.6284;4.66977;22.288
15.6262;4.66989;22.294
15.6303;4.66994;22.305
15.6283;4.66995;22.266
15.6266;4.66997;22.296
15.7375;4.68046;22.346
15.7319;4.6805;22.35
15.7275;4.68044;22.351
15.731;4.68039;22.354
15.7349;4.68038;22.353
15.7347;4.68044;22.37
15.9106;4.69858;22.399
15.9111;4.69864;22.387
15.9146;4.69873;22.402
15.9203;4.69892;22.399
15.9178;4.6991;22.398
15.9222;4.69929;22.401
16.0623;4.71429;22.397
16.0662;4.71449;22.398
16.0626;4.71466;22.391
16.067;4.7148;22.401
16.0687;4.71489;22.394
16.0738;4.71509;22.394
16.0897;4.7166;22.359
16.0882;4.71702;22.352
16.0822;4.71728;22.357
16.0868;4.71742;22.347
16.0922;4.71748;22.346
16.0995;4.71762;22.353
16.0579;4.71228;22.313
16.0572;4.71239;22.3
16.0577;4.71242;22.305
16.0602;4.71252;22.3
16.0611;4.71258;22.291
16.0605;4.71266;22.292
16.148;4.72052;22.236
16.149;4.72071;22.252
16.1531;4.72082;22.23
16.1503;4.72082;22.23
16.1514;4.72087;22.226
16.1501;4.72093;22.223
16.2037;4.72683;22.174
16.2037;4.72717;22.169
16.1954;4.7273;22.17
16.1979;4.72732;22.167
16.1987;4.72722;22.166
16.1922;4.72718;22.157
16.1703;4.72256;22.139
16.1719;4.7227;22.121
16.17;4.72281;22.143
16.171;4.72289;22.14
16.1695;4.72295;22.139
16.168;4.72306;22.128
16.1688;4.72242;22.117
16.1682;4.7228;22.112
16.1679;4.723;22.106
16.1662;4.72313;22.123
16.1647;4.72323;22.125
16.1663;4.72333;22.118
16.2832;4.73408;22.156
16.2842;4.73428;22.138
16.2841;4.73443;22.138
16.2849;4.73454;22.153
16.2852;4.7346;22.141
16.2846;4.73468;22.152
16.4106;4.74647;22.191
16.4185;4.74652;22.202
16.4201;4.74658;22.194
16.4243;4.74669;22.178
16.4262;4.74686;22.193
16.4267;4.74704;22.192
16.5284;4.759;22.265
16.5364;4.75911;22.267
16.541;4.75922;22.281
16.5388;4.75936;22.274
16.5396;4.75947;22.282
16.5411;4.7596;22.269
16.5934;4.76643;22.343
16.5902;4.7665;22.342
16.5893;4.7664;22.336
16.5877;4.76623;22.344
16.5885;4.7661;22.345
16.587;4.76597;22.342
16.3981;4.74622;22.416
16.3929;4.74638;22.417
16.392;4.74625;22.424
16.3899;4.74622;22.419
16.3881;4.74612;22.414
16.3876;4.74603;22.419
16.3687;4.74265;22.455
16.3686;4.74305;22.466
16.3679;4.74317;22.461
16.3665;4.7432;22.468
16.3653;4.74326;22.47
16.3664;4.74328;22.464
16.3187;4.73765;22.474
16.319;4.7377;22.475
16.3187;4.73773;22.483
16.3184;4.73776;22.458
16.3166;4.73776;22.482
16.3147;4.73773;22.488
16.3322;4.73926;22.442
16.3322;4.73936;22.442
16.3333;4.73934;22.432
16.3354;4.73939;22.433
16.3345;4.7394;22.436
16.3342;4.73942;22.43
16.3712;4.74492;22.362
16.3671;4.74526;22.387
16.367;4.7453;22.365
16.3623;4.7453;22.364
16.3572;4.74522;22.358
16.3539;4.74505;22.368
16.1183;4.71871;22.299
16.1206;4.71865;22.295
16.1258;4.71861;22.284
16.1372;4.71861;22.295
16.1257;4.71875;22.282
16.1337;4.71889;22.292
16.0439;4.71052;22.232
16.0465;4.71069;22.25
16.0494;4.7108;22.258
16.0558;4.7109;22.253
16.0569;4.711;22.247
16.059;4.71109;22.247
16.0185;4.70883;22.217
16.0169;4.70898;22.218
16.0173;4.70903;22.206
16.0169;4.70902;22.209
16.0228;4.70897;22.208
16.0213;4.70894;22.204
16.0358;4.71;22.213
16.0366;4.71001;22.213
16.0398;4.71001;22.227
16.0413;4.71001;22.227
16.0454;4.71006;22.224
16.0474;4.71012;22.204
16.053;4.71097;22.225
16.0543;4.71106;22.236
16.0555;4.71115;22.222
16.0531;4.71126;22.246
16.0549;4.71135;22.255
16.0503;4.71145;22.226
16.0874;4.71491;22.26
16.0863;4.71503;22.267
16.0873;4.71513;22.286
16.0871;4.71521;22.278
16.0895;4.71527;22.268
16.0902;4.71533;22.27
16.1382;4.7201;22.3
16.1425;4.72033;22.303
16.1386;4.72049;22.317
16.1392;4.72058;22.294
16.139;4.72067;22.311
16.1384;4.72074;22.309
16.1924;4.72625;22.325
16.1907;4.72645;22.336
16.1903;4.7265;22.355
16.1918;4.72656;22.337
16.1881;4.7266;22.327
16.1847;4.72658;22.35
16.1231;4.71936;22.351
16.1212;4.71948;22.342
16.1184;4.71955;22.355
16.1182;4.71955;22.354
16.1142;4.7195;22.352
16.1219;4.71946;22.372
16.109;4.71795;22.34
16.1153;4.71823;22.338
16.1109;4.71843;22.368
16.1064;4.71857;22.349
16.1101;4.71865;22.353
16.1046;4.71882;22.358
15.8976;4.69782;22.348
15.8991;4.69813;22.317
15.9034;4.69816;22.325
15.9145;4.69812;22.329
15.9405;4.69821;22.334
15.9287;4.69848;22.323
15.9108;4.69824;22.264
15.909;4.69837;22.292
15.9081;4.69842;22.295
15.9087;4.6984;22.271
15.9103;4.69839;22.277
15.9117;4.69839;22.287
15.9697;4.70363;22.242
15.9696;4.70365;22.257
15.9692;4.70373;22.237
15.9709;4.70382;22.259
15.9714;4.70391;22.23
15.9716;4.70402;22.215
15.979;4.70538;22.167
15.9837;4.7056;22.195
15.9888;4.70567;22.164
15.9954;4.70574;22.193
15.9938;4.7058;22.18
15.9922;4.70588;22.173
15.969;4.70459;22.153
15.9661;4.70438;22.17
15.9461;4.70426;22.143
15.9513;4.70407;22.167
15.9573;4.70389;22.151
15.969;4.70372;22.147
15.8785;4.69437;22.141
15.8811;4.69439;22.154
15.8829;4.69441;22.133
15.8877;4.69447;22.164
15.8891;4.69456;22.15
15.8896;4.69466;22.13
15.8544;4.69245;22.149
15.8525;4.69257;22.163
15.8526;4.69265;22.144
15.8469;4.6926;22.144
15.8441;4.69255;22.159
15.8433;4.69241;22.147
15.808;4.68779;22.169
15.8084;4.68782;22.198
15.8093;4.68784;22.182
15.8091;4.68784;22.187
15.8098;4.68784;22.193
15.8111;4.68785;22.185
15.854;4.69225;22.246
15.8549;4.6923;22.231
15.8545;4.69239;22.248
15.8551;4.69244;22.23
15.8549;4.69251;22.24
15.8551;4.69251;22.223
15.8947;4.69624;22.307
15.8967;4.69624;22.298
15.8982;4.69628;22.314
15.8985;4.69634;22.314
15.8997;4.69641;22.334
15.9003;4.69647;22.301
15.927;4.6996;22.364
15.9219;4.69962;22.382
15.9142;4.69962;22.369
15.9193;4.69956;22.376
15.915;4.69947;22.358
15.92;4.69941;22.38
16.0119;4.70796;22.409
16.0126;4.70796;22.414
16.0114;4.70801;22.41
16.0117;4.70807;22.421
16.011;4.70815;22.433
16.0108;4.7082;22.418
16.0039;4.70709;22.429
16.0038;4.70713;22.431
16.0062;4.7072;22.442
16.0022;4.70727;22.421
16.0049;4.70737;22.433
16.0002;4.70744;22.429
15.9866;4.70566;22.407
15.9871;4.70582;22.406
15.9864;4.70594;22.416
15.9864;4.70605;22.408
15.9874;4.70624;22.41
15.9734;4.70634;22.396
15.9853;4.70558;22.347
15.9876;4.70563;22.354
15.9881;4.7057;22.346
15.9864;4.70579;22.355
15.9824;4.70585;22.366
15.9863;4.70591;22.356
16.0175;4.70896;22.31
16.0161;4.70901;22.288
16.0182;4.70905;22.304
16.0242;4.70908;22.281
16.0213;4.70918;22.296
16.0186;4.70929;22.279
16.0595;4.71361;22.26
16.0591;4.7137;22.251
16.0601;4.71375;22.264
16.0626;4.71383;22.238
16.0644;4.71391;22.23
16.0653;4.71402;22.259
16.0843;4.71713;22.21
16.0879;4.71702;22.215
16.0827;4.71693;22.215
16.0767;4.71685;22.212
16.0766;4.71675;22.204
16.0815;4.71666;22.213
16.1373;4.72173;22.223
16.1378;4.72179;22.22
16.1398;4.72185;22.231
16.1417;4.72191;22.218
16.1428;4.72196;22.213
16.143;4.72204;22.225
16.2177;4.72961;22.22
16.2187;4.72969;22.201
16.2195;4.72978;22.232
16.2189;4.72983;22.219
16.2199;4.7299;22.204
16.2199;4.72997;22.196
16.3825;4.74627;22.26
16.3837;4.74644;22.259
16.3854;4.74657;22.274
16.3869;4.74668;22.251
16.3866;4.7468;22.272
16.3881;4.74688;22.264
16.5177;4.75974;22.299
16.519;4.75977;22.275
16.5199;4.75984;22.294
16.5204;4.7599;22.291
16.5212;4.75996;22.289
16.5229;4.76006;22.295
16.6768;4.77535;22.329
16.6777;4.77555;22.333
16.6784;4.77571;22.335
16.6809;4.77584;22.318
16.6835;4.77597;22.33
16.6836;4.77608;22.338
16.7184;4.7799;22.334
16.715;4.78016;22.323
16.7175;4.7803;22.333
16.7186;4.78038;22.35
16.7207;4.78048;22.349
16.7221;4.78056;22.337
16.6669;4.77473;22.339
16.6657;4.77478;22.34
16.6656;4.77484;22.348
16.6669;4.77489;22.346
16.664;4.7749;22.341
16.6663;4.77492;22.342
16.0047;4.7105;22.309
16.0066;4.71077;22.329
16.0028;4.71075;22.292
16.0041;4.71056;22.329
15.9835;4.7105;22.301
15.9724;4.71034;22.308
15.9918;4.70784;22.276
15.9923;4.70804;22.298
15.9935;4.70817;22.282
15.9945;4.70825;22.304
15.9948;4.70831;22.301
15.9944;4.7084;22.303
16.1376;4.72235;22.254
16.1358;4.72245;22.252
16.1345;4.7225;22.248
16.1354;4.72256;22.257
16.1389;4.72257;22.26
16.1407;4.72262;22.264
16.1653;4.72484;22.218
16.1674;4.72492;22.23
16.1685;4.72499;22.24
16.1692;4.72509;22.222
16.17;4.72518;22.221
16.1689;4.72523;22.221
16.0568;4.71411;22.196
16.0588;4.71417;22.2
16.0633;4.71426;22.202
16.0674;4.71437;22.195
16.0695;4.71446;22.224
16.0718;4.71461;22.207
16.1168;4.72025;22.196
16.1134;4.72033;22.187
16.1165;4.72037;22.197
16.1204;4.7204;22.211
16.1218;4.72043;22.173
16.1243;4.72052;22.209
16.1535;4.72394;22.211
16.153;4.72405;22.202
16.1512;4.72414;22.178
16.1494;4.72421;22.216
16.1494;4.72422;22.203
16.1529;4.72422;22.217
16.2332;4.73136;22.231
16.2294;4.7315;22.231
16.2228;4.73164;22.228
16.2179;4.73167;22.241
16.2135;4.73162;22.211
16.2123;4.73152;22.216
16.0871;4.71502;22.255
16.0854;4.71508;22.279
16.0732;4.71516;22.257
16.0844;4.71508;22.25
16.0774;4.71499;22.263
16.0792;4.71499;22.261
15.7309;4.68237;22.321
15.7296;4.6828;22.334
15.7323;4.68298;22.329
15.7363;4.68309;22.323
15.7371;4.68315;22.336
15.7346;4.68318;22.33
15.7339;4.68269;22.389
15.7332;4.68279;22.383
15.7332;4.68288;22.389
15.7333;4.68298;22.379
15.7339;4.68301;22.393
15.7347;4.68306;22.394
15.7597;4.68486;22.434
15.7588;4.68493;22.443
15.7577;4.68498;22.427
15.7567;4.68496;22.426
15.7572;4.68494;22.414
15.7572;4.68492;22.42
15.8799;4.69632;22.429
15.882;4.69633;22.451
15.8824;4.69641;22.421
15.8824;4.69651;22.449
15.8828;4.6966;22.447
15.8842;4.69667;22.446
15.974;4.7051;22.446
15.9767;4.70515;22.412
15.9756;4.70531;22.43
15.9805;4.7055;22.426
15.9801;4.70569;22.424
15.9795;4.70584;22.434
16.2152;4.72972;22.434
16.2175;4.72975;22.365
16.2212;4.72979;22.368
16.2258;4.72983;22.395
16.2314;4.72991;22.371
16.2359;4.73004;22.342
16.3911;4.74675;22.315
16.3921;4.74679;22.314
16.3902;4.74686;22.33
16.389;4.74693;22.339
16.3903;4.74696;22.338
16.3922;4.74698;22.32
16.4099;4.74946;22.268
16.4121;4.74949;22.274
16.4161;4.74955;22.281
16.4261;4.74964;22.27
16.4276;4.74976;22.294
16.4274;4.7499;22.268
16.1966;4.72848;22.222
16.2065;4.72846;22.23
16.2045;4.7285;22.247
16.2036;4.72854;22.253
16.2043;4.72864;22.24
16.2062;4.72872;22.253
16.5583;4.76356;22.24
16.5671;4.76361;22.26
16.5682;4.76382;22.24
16.5738;4.76409;22.285
16.5706;4.76435;22.246
16.5735;4.76463;22.254
16.8792;4.79347;22.243
16.8797;4.79366;22.241
16.8768;4.7941;22.259
16.8705;4.79448;22.246
16.872;4.79477;22.247
16.8721;4.79497;22.238
16.9388;4.8018;22.229
16.9414;4.80183;22.208
16.9398;4.80191;22.255
16.9352;4.80205;22.216
16.939;4.80198;22.248
16.9521;4.80199;22.211
17.1218;4.82068;22.281
17.126;4.82065;22.27
17.1247;4.8208;22.28
17.1254;4.82096;22.262
17.128;4.82107;22.277
17.1308;4.82122;22.261
17.1978;4.83203;22.266
17.2051;4.83191;22.277
17.2023;4.83176;22.288
17.2097;4.83171;22.277
17.2075;4.83173;22.278
17.209;4.83181;22.291
17.1493;4.826;22.3
17.1486;4.82611;22.306
17.1262;4.82623;22.309
17.1259;4.8262;22.313
17.1359;4.82613;22.337
17.14;4.82597;22.294
16.9158;4.80432;22.321
16.8959;4.80443;22.316
16.8953;4.80425;22.316
16.9006;4.80382;22.29
16.864;4.80337;22.32
16.8334;4.80284;22.312
16.5316;4.76231;22.315
16.5319;4.76236;22.308
16.5246;4.76244;22.307
16.5196;4.7625;22.319
16.5216;4.76248;22.324
16.5233;4.76242;22.304
16.3586;4.74459;22.296
16.3572;4.74464;22.299
16.3558;4.74466;22.298
16.3556;4.74466;22.306
16.3571;4.74461;22.296
16.3577;4.74459;22.306
16.4392;4.75246;22.263
16.4415;4.75248;22.254
16.4418;4.75255;22.289
16.4422;4.75262;22.276
16.4435;4.75273;22.277
16.4439;4.75284;22.258
16.4058;4.75134;22.252
16.3888;4.7514;22.258
16.3784;4.75116;22.23
16.3865;4.75078;22.227
16.3722;4.75033;22.219
16.3591;4.74987;22.222
16.3725;4.7469;22.216
16.3723;4.7471;22.212
16.3754;4.74715;22.234
16.3766;4.74715;22.233
16.3739;4.74715;22.227
16.3746;4.74713;22.211
16.3959;4.7508;22.231
16.3768;4.75092;22.223
16.3546;4.75078;22.198
16.3598;4.75042;22.201
16.3518;4.74996;22.225
16.3512;4.74952;22.199
16.3588;4.74361;22.229
16.3587;4.74309;22.221
16.3394;4.74298;22.21
16.3398;4.74287;22.224
16.3368;4.74281;22.205
16.3347;4.74278;22.21
16.4661;4.75506;22.225
16.4581;4.75517;22.221
16.4575;4.75517;22.236
16.4553;4.7551;22.231
16.4522;4.75504;22.215
16.4494;4.75499;22.247
16.6159;4.77034;22.252
16.6163;4.77039;22.261
16.6163;4.77044;22.259
16.6164;4.77052;22.254
16.6162;4.77061;22.258
16.6169;4.77066;22.262
16.7099;4.7806;22.296
16.7115;4.78043;22.305
16.7178;4.78036;22.333
16.7171;4.78033;22.294
16.714;4.78035;22.323
16.7153;4.78038;22.312
16.4299;4.7554;22.335
16.4189;4.75561;22.352
16.4251;4.75529;22.348
16.4253;4.75506;22.348
16.4295;4.75464;22.33
16.4178;4.75428;22.326
16.1307;4.72416;22.401
16.1367;4.72412;22.398
16.1415;4.72405;22.395
16.14;4.72399;22.39
16.1388;4.724;22.409
16.1353;4.72404;22.408
16.2214;4.73213;22.409
16.223;4.73222;22.437
16.2244;4.73233;22.424
16.2259;4.73243;22.406
16.2266;4.73251;22.417
16.2278;4.7326;22.416
16.366;4.74796;22.408
16.3657;4.74799;22.399
16.3472;4.74802;22.394
16.3435;4.74784;22.432
16.3309;4.74759;22.402
16.3443;4.7472;22.407
16.3788;4.74843;22.376
16.384;4.74827;22.364
16.3853;4.74824;22.373
16.3891;4.74827;22.375
16.3901;4.74835;22.381
16.3902;4.74846;22.368
16.5275;4.76233;22.314
16.5119;4.7622;22.349
16.5215;4.76215;22.292
16.5258;4.76213;22.335
16.5292;4.7622;22.309
16.5323;4.76236;22.319
16.6816;4.77842;22.253
16.6825;4.77838;22.251
16.6853;4.77842;22.273
16.6876;4.77847;22.258
16.6878;4.77853;22.279
16.6894;4.77866;22.27
16.8305;4.79421;22.226
16.8299;4.79431;22.233
16.8257;4.79437;22.234
16.8219;4.79444;22.231
16.8251;4.79444;22.21
16.825;4.79445;22.212
16.9478;4.80605;22.185
16.9471;4.80618;22.185
16.9472;4.80619;22.189
16.9477;4.80623;22.186
16.9497;4.8063;22.178
16.9613;4.80637;22.185
17.179;4.82909;22.176
17.1731;4.82912;22.208
17.1643;4.82918;22.188
17.1526;4.82921;22.202
17.1454;4.82914;22.181
17.1479;4.829;22.181
16.4745;4.75874;22.167
16.4737;4.75884;22.188
16.4443;4.75897;22.176
16.4449;4.75893;22.175
16.4409;4.7587;22.17
16.4382;4.75838;22.178
16.295;4.74204;22.232
16.3;4.74215;22.214
16.2872;4.74207;22.228
16.2842;4.74193;22.218
16.2834;4.74171;22.228
16.2834;4.74153;22.233
16.2889;4.73954;22.257
16.2897;4.73962;22.257
16.2905;4.7397;22.257
16.2911;4.73981;22.255
16.2922;4.73992;22.258
16.2952;4.74002;22.259
16.218;4.73147;22.278
16.218;4.73161;22.266
16.2197;4.73163;22.274
16.2201;4.73163;22.259
16.2196;4.73163;22.246
16.2195;4.73159;22.28
16.2395;4.7335;22.307
16.2431;4.73358;22.303
16.242;4.73365;22.31
16.2426;4.73373;22.298
16.2404;4.73381;22.297
16.2425;4.73389;22.311
16.2139;4.73132;22.279
16.2074;4.73131;22.297
16.2062;4.73109;22.291
16.21;4.73084;22.306
16.2149;4.7307;22.294
16.2126;4.73059;22.281
16.2035;4.72962;22.284
16.2;4.72974;22.292
16.1971;4.72977;22.27
16.1938;4.72972;22.285
16.1954;4.72963;22.311
16.1896;4.72952;22.285
16.1919;4.7279;22.268
16.1954;4.72799;22.262
16.1906;4.72808;22.262
16.1838;4.72815;22.291
16.1791;4.7282;22.285
16.1774;4.72817;22.274
16.2709;4.73534;22.235
16.2729;4.73546;22.243
16.2724;4.7356;22.216
16.2727;4.73572;22.224
16.2752;4.73583;22.25
16.2761;4.73592;22.236
16.2733;4.73678;22.208
16.2766;4.73674;22.205
16.2811;4.73679;22.202
16.2827;4.73691;22.204
16.2855;4.7371;22.212
16.2901;4.73729;22.191
16.4314;4.7529;22.186
16.433;4.75297;22.186
16.4366;4.753;22.182
16.4235;4.75303;22.189
16.4223;4.75297;22.174
16.4223;4.75284;22.179
16.5175;4.76169;22.179
16.519;4.76166;22.159
16.5233;4.76169;22.179
16.525;4.76177;22.192
16.5287;4.76187;22.163
16.5287;4.76201;22.156
16.6028;4.77077;22.187
16.6009;4.77066;22.206
16.5985;4.77061;22.186
16.6021;4.77056;22.186
16.602;4.77053;22.197
16.6026;4.7705;22.199
16.6298;4.77362;22.219
16.6283;4.77384;22.241
16.626;4.77393;22.23
16.6215;4.77397;22.228
16.619;4.77397;22.228
16.6102;4.77391;22.244
16.6034;4.7706;22.283
16.6005;4.77058;22.276
16.5993;4.77055;22.289
16.5866;4.77049;22.3
16.5811;4.77036;22.291
16.5756;4.77013;22.28
16.6973;4.78013;22.347
16.6995;4.78014;22.34
16.7089;4.78021;22.338
16.7107;4.78033;22.347
16.7133;4.78045;22.351
16.7163;4.7806;22.346
16.7134;4.78073;22.373
16.6979;4.78024;22.387
16.7055;4.78013;22.362
16.6872;4.78002;22.373
16.6616;4.78017;22.396
16.6174;4.77896;22.356
16.3701;4.74724;22.395
16.3731;4.74717;22.392
16.3773;4.74715;22.394
16.3782;4.74718;22.411
16.3788;4.74723;22.402
16.3794;4.74729;22.405
16.4356;4.75267;22.404
16.4396;4.75281;22.397
16.4429;4.75292;22.391
16.4407;4.75305;22.397
16.4372;4.75317;22.389
16.4369;4.75325;22.381
16.3267;4.74333;22.354
16.34;4.74352;22.363
16.3393;4.74352;22.344
16.3248;4.74363;22.345
16.3182;4.74371;22.324
16.3162;4.74347;22.341
16.2761;4.73693;22.303
16.2775;4.73708;22.304
16.2782;4.73716;22.292
16.2793;4.73726;22.299
16.2803;4.73734;22.306
16.282;4.73742;22.302
16.273;4.73627;22.257
16.2748;4.73652;22.263
16.2768;4.73666;22.238
16.2779;4.73677;22.242
16.2788;4.7369;22.253
16.2801;4.73699;22.258
16.2729;4.736;22.211
16.2783;4.73619;22.198
16.2829;4.7363;22.212
16.2783;4.73643;22.223
16.2751;4.73653;22.219
16.2761;4.73661;22.2
16.2698;4.73491;22.165
16.2709;4.73523;22.192
16.274;4.73535;22.185
16.2746;4.73546;22.192
16.2765;4.73559;22.184
16.2776;4.7357;22.187
16.3824;4.74559;22.193
16.3838;4.74575;22.191
16.3872;4.74593;22.201
16.3862;4.74611;22.2
16.3867;4.74631;22.181
16.3908;4.74642;22.203
16.5385;4.76347;22.201
16.537;4.76331;22.204
16.543;4.76321;22.187
16.5507;4.76315;22.18
16.5489;4.76321;22.185
16.5498;4.76334;22.176
16.9222;4.80015;22.219
16.9276;4.80031;22.208
16.9522;4.80058;22.214
16.9672;4.80102;22.212
17.0023;4.8015;22.222
17.0207;4.80249;22.206
17.3433;4.84207;22.246
17.3434;4.84242;22.242
17.3347;4.84255;22.231
17.3379;4.84252;22.225
17.3416;4.84258;22.259
17.3439;4.84264;22.269
17.3019;4.83365;22.269
17.3034;4.83375;22.276
17.3043;4.83379;22.282
17.3063;4.83388;22.274
17.3085;4.83397;22.276
17.3111;4.83407;22.261
17.2624;4.8269;22.306
17.2646;4.82696;22.304
17.267;4.82703;22.297
17.2611;4.82706;22.305
17.2586;4.82703;22.307
17.2586;4.82697;22.283
16.3096;4.7386;22.31
16.3068;4.7387;22.348
16.3032;4.73874;22.321
16.3017;4.73874;22.324
16.3008;4.7387;22.314
16.2982;4.73865;22.306
16.417;4.7493;22.317
16.4174;4.74939;22.319
16.416;4.74947;22.326
16.4181;4.74957;22.314
16.4197;4.74968;22.302
16.4171;4.74977;22.317
16.5149;4.75917;22.288
16.5152;4.7592;22.286
16.5161;4.75927;22.288
16.5153;4.75933;22.271
16.5157;4.75936;22.289
16.5158;4.75941;22.295
16.6564;4.77207;22.254
16.6564;4.7721;22.245
16.6539;4.77222;22.255
16.6582;4.77239;22.257
16.6473;4.77252;22.237
16.6239;4.77258;22.238
16.77;4.78335;22.2
16.7707;4.78326;22.199
16.7707;4.7833;22.197
16.7708;4.78337;22.195
16.7709;4.78344;22.2
16.7711;4.78352;22.197
16.7783;4.78449;22.165
16.7758;4.7846;22.178
16.7753;4.7847;22.161
16.7794;4.78478;22.165
16.7804;4.78486;22.18
16.784;4.78499;22.176
16.5744;4.76482;22.173
16.5753;4.76488;22.172
16.5753;4.76495;22.169
16.5743;4.76504;22.17
16.5719;4.76512;22.17
16.5732;4.76518;22.175
16.6318;4.77144;22.187
16.619;4.77147;22.196
16.6169;4.77141;22.194
16.6179;4.77125;22.186
16.6221;4.77107;22.194
16.6239;4.77093;22.191
16.4589;4.75461;22.225
16.462;4.75461;22.236
16.4618;4.75453;22.233
16.4571;4.7545;22.234
16.4538;4.75447;22.233
16.452;4.75444;22.23
16.3298;4.7409;22.23
16.3255;4.7407;22.303
16.3258;4.74068;22.301
16.3291;4.74072;22.299
16.3295;4.74079;22.302
16.3289;4.74084;22.295
16.462;4.75412;22.355
16.4702;4.75417;22.355
16.4692;4.75428;22.339
16.4734;4.75447;22.362
16.4732;4.75468;22.357
16.4781;4.7549;22.353
16.5793;4.76589;22.405
16.5817;4.7657;22.401
16.5861;4.76566;22.403
16.5903;4.76566;22.405
16.5942;4.7657;22.397
16.5949;4.76578;22.42
16.6806;4.77497;22.41
16.6805;4.77501;22.414
16.6826;4.77506;22.418
16.6849;4.77513;22.417
16.6906;4.77519;22.413
16.6929;4.77529;22.421
16.588;4.76636;22.386
16.5898;4.7665;22.388
16.5909;4.76655;22.385
16.5926;4.76663;22.387
16.5933;4.76667;22.403
16.5906;4.76675;22.399
16.6902;4.77533;22.35
16.6913;4.77553;22.33
16.6921;4.77567;22.356
16.6938;4.7758;22.356
16.6935;4.77592;22.346
16.6935;4.77607;22.347
16.7956;4.78612;22.284
16.7922;4.78638;22.286
16.79;4.78652;22.272
16.791;4.78663;22.295
16.7925;4.78672;22.277
16.7951;4.78682;22.297
16.7641;4.7797;22.22
16.764;4.77993;22.214
16.7677;4.78012;22.225
16.7615;4.78025;22.224
16.7646;4.78041;22.243
16.7649;4.78048;22.225
16.8505;4.78824;22.189
16.8439;4.78886;22.178
16.8427;4.78912;22.174
16.8451;4.78921;22.178
16.8439;4.7893;22.183
16.8417;4.78941;22.164
16.6671;4.77429;22.154
16.6653;4.77431;22.167
16.6785;4.77427;22.175
16.6686;4.77433;22.166
16.662;4.77441;22.168
